      273769   2.147287    
      273770   2.140276    
      273771   2.132949    
      273772   2.125442    
      273773   2.117839    
      273774   2.110186    
      273775   2.102508    
      273776   2.094820    
      273777   2.087130    
      273778   2.079444    
      273779   2.071768    
      273780   2.064106    
      273781   2.056461    
      273782   2.048836    
      273783   2.041236    
      273784   2.033662    
      273785   2.026119    
      273786   2.018609    
      273787   2.011138    
      273788   2.003709    
      273789   1.996328    
      273790   1.989000    
      273791   1.981727    
      273792   1.974512    
      273793   1.967356    
      273794   1.960263    
      273795   1.953233    
      273796   1.946273    
      273797   1.939385    
      273798   1.932572    
      273799   1.925839    
      273800   1.919189    
      273801   1.912624    
      273802   1.906140    
      273803   1.899732    
      273804   1.893376    
      273805   1.887026    
      273806   1.880591    
      273807   1.873912    
      273808   1.866792    
      273809   1.859207    
      273810   1.851319    
      273811   1.843277    
      273812   1.835162    
      273813   1.827015    
      273814   1.818854    
      273815   1.810687    
      273816   1.802518    
      273817   1.794349    
      273818   1.786181    
      273819   1.778013    
      273820   1.769846    
      273821   1.761681    
      273822   1.753516    
      273823   1.745353    
      273824   1.737192    
      273825   1.729032    
      273826   1.720875    
      273827   1.712719    
      273828   1.704566    
      273829   1.696415    
      273830   1.688267    
      273831   1.680123    
      273832   1.671981    
      273833   1.663844    
      273834   1.655710    
      273835   1.647581    
      273836   1.639457    
      273837   1.631339    
      273838   1.623226    
      273839   1.615120    
      273840   1.607021    
      273841   1.598930    
      273842   1.590848    
      273843   1.582775    
      273844   1.574713    
      273845   1.566663    
      273846   1.558626    
      273847   1.550605    
      273848   1.542599    
      273849   1.534612    
      273850   1.526646    
      273851   1.518703    
      273852   1.510786    
      273853   1.502898    
      273854   1.495044    
      273855   1.487226    
      273856   1.479450    
      273857   1.471719    
      273858   1.464037    
      273859   1.456408    
      273860   1.448835    
      273861   1.441321    
      273862   1.433866    
      273863   1.426472    
      273864   1.419140    
      273865   1.411871    
      273866   1.404667    
      273867   1.397534    
      273868   1.390475    
      273869   1.383498    
      273870   1.376615    
      273871   1.369834    
      273872   1.363171    
      273873   1.356637    
      273874   1.350242    
      273875   1.343992    
      273876   1.337881    
      273877   1.331899    
      273878   1.326026    
      273879   1.320235    
      273880   1.314489    
      273881   1.308740    
      273882   1.302922    
      273883   1.296944    
      273884   1.290691    
      273885   1.284049    
      273886   1.276985    
      273887   1.269562    
      273888   1.261888    
      273889   1.254049    
      273890   1.246104    
      273891   1.238087    
      273892   1.230019    
      273893   1.221913    
      273894   1.213778    
      273895   1.205622    
      273896   1.197450    
      273897   1.189268    
      273898   1.181078    
      273899   1.172885    
      273900   1.164690    
      273901   1.156493    
      273902   1.148296    
      273903   1.140099    
      273904   1.131903    
      273905   1.123709    
      273906   1.115516    
      273907   1.107326    
      273908   1.099137    
      273909   1.090952    
      273910   1.082770    
      273911   1.074591    
      273912   1.066416    
      273913   1.058245    
      273914   1.050080    
      273915   1.041920    
      273916   1.033766    
      273917   1.025620    
      273918   1.017481    
      273919   1.009352    
      273920   1.001233    
      273921  0.9931265    
      273922  0.9850337    
      273923  0.9769567    
      273924  0.9688983    
      273925  0.9608617    
      273926  0.9528505    
      273927  0.9448695    
      273928  0.9369243    
      273929  0.9290221    
      273930  0.9211718    
      273931  0.9133843    
      273932  0.9056724    
      273933  0.8980506    
      273934  0.8905342    
      273935  0.8831378    
      273936  0.8758737    
      273937  0.8687510    
      273938  0.8617769    
      273939  0.8549535    
      273940  0.8482767    
      273941  0.8417383    
      273942  0.8353261    
      273943  0.8290241    
      273944  0.8228146    
      273945  0.8166803    
      273946  0.8106075    
      273947  0.8045865    
      273948  0.7986123    
      273949  0.7926840    
      273950  0.7868025    
      273951  0.7809713    
      273952  0.7751952    
      273953  0.7694805    
      273954  0.7638319    
      273955  0.7582496    
      273956  0.7527255    
      273957  0.7472363    
      273958  0.7417374    
      273959  0.7361480    
      273960  0.7303373    
      273961  0.7241222    
      273962  0.7173411    
      273963  0.7100340    
      273964  0.7023727    
      273965  0.6945035    
      273966  0.6865125    
      273967  0.6784455    
      273968  0.6703277    
      273969  0.6621734    
      273970  0.6539919    
      273971  0.6457895    
      273972  0.6375709    
      273973  0.6293401    
      273974  0.6211004    
      273975  0.6128540    
      273976  0.6046026    
      273977  0.5963471    
      273978  0.5880882    
      273979  0.5798264    
      273980  0.5715616    
      273981  0.5632942    
      273982  0.5550239    
      273983  0.5467509    
      273984  0.5384758    
      273985  0.5301995    
      273986  0.5219228    
      273987  0.5136458    
      273988  0.5053684    
      273989  0.4970908    
      273990  0.4888131    
      273991  0.4805352    
      273992  0.4722572    
      273993  0.4639789    
      273994  0.4557005    
      273995  0.4474220    
      273996  0.4391433    
      273997  0.4308645    
      273998  0.4225855    
      273999  0.4143064    
      274000  0.4060271    
      274001  0.3977478    
      274002  0.3894683    
      274003  0.3811887    
      274004  0.3729090    
      274005  0.3646291    
      274006  0.3563492    
      274007  0.3480692    
      274008  0.3397891    
      274009  0.3315089    
      274010  0.3232286    
      274011  0.3149482    
      274012  0.3066677    
      274013  0.2983871    
      274014  0.2901065    
      274015  0.2818258    
      274016  0.2735450    
      274017  0.2652641    
      274018  0.2569832    
      274019  0.2487022    
      274020  0.2404211    
      274021  0.2321399    
      274022  0.2238588    
      274023  0.2155776    
      274024  0.2072963    
      274025  0.1990150    
      274026  0.1907337    
      274027  0.1824525    
      274028  0.1741712    
      274029  0.1658901    
      274030  0.1576092    
      274031  0.1493285    
      274032  0.1410481    
      274033  0.1327683    
      274034  0.1244893    
      274035  0.1162113    
      274036  0.1079347    
      274037  9.9659875E-02
      274038  9.1387466E-02
      274039  8.3118409E-02
      274040  7.4854165E-02
      274041  6.6597372E-02
      274042  5.8353044E-02
      274043  5.0131764E-02
      274044  4.1957177E-02
      274045  3.3884622E-02
      274046  2.6047930E-02
      274047  1.8774647E-02
      274048  1.2862684E-02
      274049  1.0157422E-02
      274050  1.2862682E-02
      274051  1.8774645E-02
      274052  2.6047925E-02
      274053  3.3884618E-02
      274054  4.1957177E-02
      274055  5.0131768E-02
      274056  5.8353044E-02
      274057  6.6597372E-02
      274058  7.4854173E-02
      274059  8.3118409E-02
      274060  9.1387480E-02
      274061  9.9659875E-02
