      182887   2.101418    
      182888   2.093557    
      182889   2.085712    
      182890   2.077886    
      182891   2.070079    
      182892   2.062292    
      182893   2.054528    
      182894   2.046788    
      182895   2.039073    
      182896   2.031387    
      182897   2.023731    
      182898   2.016106    
      182899   2.008515    
      182900   2.000961    
      182901   1.993445    
      182902   1.985969    
      182903   1.978536    
      182904   1.971149    
      182905   1.963811    
      182906   1.956522    
      182907   1.949283    
      182908   1.942092    
      182909   1.934948    
      182910   1.927850    
      182911   1.920797    
      182912   1.913791    
      182913   1.906831    
      182914   1.899919    
      182915   1.893056    
      182916   1.886244    
      182917   1.879486    
      182918   1.872783    
      182919   1.866138    
      182920   1.859550    
      182921   1.853019    
      182922   1.846542    
      182923   1.840114    
      182924   1.833728    
      182925   1.827376    
      182926   1.821046    
      182927   1.814712    
      182928   1.808325    
      182929   1.801800    
      182930   1.795003    
      182931   1.787800    
      182932   1.780211    
      182933   1.772380    
      182934   1.764426    
      182935   1.756413    
      182936   1.748372    
      182937   1.740318    
      182938   1.732257    
      182939   1.724193    
      182940   1.716128    
      182941   1.708062    
      182942   1.699995    
      182943   1.691929    
      182944   1.683865    
      182945   1.675801    
      182946   1.667740    
      182947   1.659681    
      182948   1.651624    
      182949   1.643571    
      182950   1.635520    
      182951   1.627474    
      182952   1.619432    
      182953   1.611395    
      182954   1.603363    
      182955   1.595337    
      182956   1.587316    
      182957   1.579302    
      182958   1.571295    
      182959   1.563296    
      182960   1.555304    
      182961   1.547321    
      182962   1.539347    
      182963   1.531383    
      182964   1.523430    
      182965   1.515488    
      182966   1.507558    
      182967   1.499642    
      182968   1.491741    
      182969   1.483855    
      182970   1.475987    
      182971   1.468137    
      182972   1.460308    
      182973   1.452501    
      182974   1.444718    
      182975   1.436963    
      182976   1.429236    
      182977   1.421542    
      182978   1.413884    
      182979   1.406266    
      182980   1.398693    
      182981   1.391170    
      182982   1.383704    
      182983   1.376300    
      182984   1.368963    
      182985   1.361692    
      182986   1.354486    
      182987   1.347341    
      182988   1.340249    
      182989   1.333191    
      182990   1.326133    
      182991   1.319012    
      182992   1.311740    
      182993   1.304234    
      182994   1.296503    
      182995   1.288629    
      182996   1.280679    
      182997   1.272691    
      182998   1.264686    
      182999   1.256673    
      183000   1.248656    
      183001   1.240640    
      183002   1.232625    
      183003   1.224613    
      183004   1.216605    
      183005   1.208601    
      183006   1.200603    
      183007   1.192612    
      183008   1.184628    
      183009   1.176654    
      183010   1.168690    
      183011   1.160738    
      183012   1.152799    
      183013   1.144876    
      183014   1.136970    
      183015   1.129082    
      183016   1.121214    
      183017   1.113369    
      183018   1.105550    
      183019   1.097758    
      183020   1.089998    
      183021   1.082272    
      183022   1.074586    
      183023   1.066944    
      183024   1.059354    
      183025   1.051822    
      183026   1.044357    
