      223840   2.094987    
      223841   2.087003    
      223842   2.079029    
      223843   2.071065    
      223844   2.063112    
      223845   2.055170    
      223846   2.047240    
      223847   2.039324    
      223848   2.031422    
      223849   2.023537    
      223850   2.015668    
      223851   2.007819    
      223852   1.999989    
      223853   1.992182    
      223854   1.984400    
      223855   1.976644    
      223856   1.968918    
      223857   1.961224    
      223858   1.953566    
      223859   1.945948    
      223860   1.938375    
      223861   1.930852    
      223862   1.923386    
      223863   1.915982    
      223864   1.908644    
      223865   1.901373    
      223866   1.894167    
      223867   1.887023    
      223868   1.879931    
      223869   1.872873    
      223870   1.865815    
      223871   1.858695    
      223872   1.851422    
      223873   1.843916    
      223874   1.836185    
      223875   1.828310    
      223876   1.820360    
      223877   1.812373    
      223878   1.804367    
      223879   1.796354    
      223880   1.788338    
      223881   1.780321    
      223882   1.772307    
      223883   1.764295    
      223884   1.756286    
      223885   1.748283    
      223886   1.740284    
      223887   1.732293    
      223888   1.724309    
      223889   1.716335    
      223890   1.708371    
      223891   1.700419    
      223892   1.692480    
      223893   1.684557    
      223894   1.676651    
      223895   1.668763    
      223896   1.660895    
      223897   1.653050    
      223898   1.645231    
      223899   1.637439    
      223900   1.629679    
      223901   1.621954    
      223902   1.614267    
      223903   1.606626    
      223904   1.599035    
      223905   1.591503    
      223906   1.584039    
      223907   1.576651    
      223908   1.569345    
      223909   1.562125    
      223910   1.554994    
      223911   1.547958    
      223912   1.541021    
      223913   1.534190    
      223914   1.527468    
      223915   1.520857    
      223916   1.514355    
      223917   1.507959    
      223918   1.501663    
      223919   1.495464    
      223920   1.489352    
      223921   1.483320    
      223922   1.477360    
      223923   1.471462    
      223924   1.465618    
      223925   1.459806    
      223926   1.453985    
      223927   1.448068    
      223928   1.441910    
      223929   1.435344    
      223930   1.428333    
      223931   1.421006    
      223932   1.413499    
      223933   1.405896    
      223934   1.398243    
      223935   1.390566    
      223936   1.382877    
      223937   1.375187    
      223938   1.367502    
      223939   1.359826    
      223940   1.352163    
      223941   1.344518    
      223942   1.336894    
      223943   1.329293    
      223944   1.321720    
      223945   1.314176    
      223946   1.306666    
      223947   1.299195    
      223948   1.291766    
      223949   1.284385    
      223950   1.277057    
      223951   1.269784    
      223952   1.262569    
      223953   1.255414    
      223954   1.248320    
      223955   1.241291    
      223956   1.234330    
      223957   1.227441    
      223958   1.220629    
      223959   1.213896    
      223960   1.207247    
      223961   1.200683    
      223962   1.194207    
      223963   1.187818    
      223964   1.181516    
      223965   1.175297    
      223966   1.169150    
      223967   1.163040    
      223968   1.156894    
      223969   1.150576    
      223970   1.143870    
      223971   1.136609    
      223972   1.128904    
      223973   1.120955    
      223974   1.112890    
      223975   1.104773    
      223976   1.096633    
      223977   1.088485    
      223978   1.080335    
      223979   1.072183    
      223980   1.064033    
      223981   1.055884    
      223982   1.047736    
      223983   1.039590    
      223984   1.031446    
      223985   1.023304    
      223986   1.015164    
      223987   1.007027    
      223988  0.9988934    
      223989  0.9907625    
      223990  0.9826349    
      223991  0.9745113    
      223992  0.9663918    
      223993  0.9582767    
      223994  0.9501666    
      223995  0.9420619    
      223996  0.9339630    
      223997  0.9258705    
      223998  0.9177852    
      223999  0.9097074    
      224000  0.9016380    
      224001  0.8935778    
      224002  0.8855277    
      224003  0.8774887    
      224004  0.8694620    
      224005  0.8614486    
      224006  0.8534501    
      224007  0.8454679    
      224008  0.8375038    
      224009  0.8295597    
      224010  0.8216376    
      224011  0.8137399    
      224012  0.8058691    
      224013  0.7980279    
      224014  0.7902193    
      224015  0.7824461    
      224016  0.7747115    
      224017  0.7670184    
      224018  0.7593705    
      224019  0.7517711    
      224020  0.7442236    
      224021  0.7367313    
      224022  0.7292966    
      224023  0.7219214    
      224024  0.7146071    
      224025  0.7073557    
      224026  0.7001703    
      224027  0.6930548    
      224028  0.6860149    
      224029  0.6790586    
      224030  0.6721956    
      224031  0.6654376    
      224032  0.6587976    
      224033  0.6522887    
      224034  0.6459216    
      224035  0.6397012    
      224036  0.6336247    
      224037  0.6276828    
      224038  0.6218572    
      224039  0.6161224    
      224040  0.6104450    
      224041  0.6047809    
      224042  0.5990703    
      224043  0.5932252    
      224044  0.5871251    
      224045  0.5806248    
      224046  0.5736480    
      224047  0.5662618    
      224048  0.5585950    
      224049  0.5507534    
      224050  0.5428024    
      224051  0.5347791    
      224052  0.5267051    
      224053  0.5185936    
      224054  0.5104536    
      224055  0.5022924    
      224056  0.4941161    
      224057  0.4859297    
      224058  0.4777368    
      224059  0.4695398    
      224060  0.4613405    
      224061  0.4531403    
      224062  0.4449398    
      224063  0.4367398    
      224064  0.4285409    
      224065  0.4203433    
      224066  0.4121476    
      224067  0.4039539    
      224068  0.3957626    
      224069  0.3875741    
      224070  0.3793887    
      224071  0.3712067    
      224072  0.3630286    
      224073  0.3548549    
      224074  0.3466860    
      224075  0.3385226    
      224076  0.3303654    
      224077  0.3222151    
      224078  0.3140726    
      224079  0.3059390    
      224080  0.2978156    
      224081  0.2897038    
      224082  0.2816054    
      224083  0.2735223    
      224084  0.2654571    
      224085  0.2574127    
      224086  0.2493928    
      224087  0.2414015    
      224088  0.2334443    
      224089  0.2255278    
      224090  0.2176598    
      224091  0.2098505    
      224092  0.2021112    
      224093  0.1944550    
      224094  0.1868955    
      224095  0.1794458    
      224096  0.1721167    
      224097  0.1649159    
      224098  0.1578470    
      224099  0.1509078    
      224100  0.1440902    
      224101  0.1373809    
      224102  0.1307611    
      224103  0.1242072    
      224104  0.1176915    
      224105  0.1111837    
      224106  0.1046507    
      224107  9.8053262E-02
      224108  9.1345318E-02
      224109  8.4477097E-02
      224110  7.7410094E-02
      224111  7.0134088E-02
      224112  6.2682994E-02
      224113  5.5120401E-02
      224114  4.7504328E-02
      224115  3.9876759E-02
      224116  3.2295659E-02
      224117  2.4891011E-02
      224118  1.7983329E-02
      224119  1.2352064E-02
      224120  9.7911702E-03
      224121  1.2451061E-02
      224122  1.8228251E-02
      224123  2.5346991E-02
      224124  3.3036228E-02
      224125  4.0977672E-02
      224126  4.9039446E-02
      224127  5.7165049E-02
      224128  6.5329015E-02
      224129  7.3519222E-02
      224130  8.1729367E-02
      224131  8.9955464E-02
      224132  9.8194428E-02
      224133  0.1064433    
      224134  0.1146997    
      224135  0.1229617    
      224136  0.1312276    
      224137  0.1394966    
      224138  0.1477678    
      224139  0.1560406    
      224140  0.1643146    
      224141  0.1725896    
      224142  0.1808653    
      224143  0.1891414    
      224144  0.1974179    
      224145  0.2056946    
      224146  0.2139715    
      224147  0.2222484    
      224148  0.2305252    
      224149  0.2388018    
      224150  0.2470782    
      224151  0.2553542    
      224152  0.2636297    
      224153  0.2719047    
      224154  0.2801789    
      224155  0.2884522    
      224156  0.2967244    
      224157  0.3049953    
      224158  0.3132648    
      224159  0.3215323    
      224160  0.3297977    
      224161  0.3380599    
      224162  0.3463170    
      224163  0.3545646    
      224164  0.3628010    
      224165  0.3710261    
      224166  0.3792406    
      224167  0.3874461    
      224168  0.3956439    
      224169  0.4038357    
      224170  0.4120227    
      224171  0.4202059    
      224172  0.4283864    
      224173  0.4365648    
      224174  0.4447419    
      224175  0.4529179    
      224176  0.4610934    
      224177  0.4692686    
      224178  0.4774436    
      224179  0.4856187    
      224180  0.4937939    
      224181  0.5019693    
      224182  0.5101451    
      224183  0.5183213    
      224184  0.5264978    
      224185  0.5346746    
      224186  0.5428518    
      224187  0.5510292    
      224188  0.5592068    
      224189  0.5673847    
      224190  0.5755627    
      224191  0.5837409    
      224192  0.5919192    
      224193  0.6000976    
      224194  0.6082759    
      224195  0.6164544    
      224196  0.6246327    
      224197  0.6328111    
      224198  0.6409893    
      224199  0.6491674    
      224200  0.6573454    
      224201  0.6655232    
      224202  0.6737007    
      224203  0.6818781    
      224204  0.6900551    
      224205  0.6982319    
      224206  0.7064083    
      224207  0.7145845    
      224208  0.7227601    
      224209  0.7309353    
      224210  0.7391101    
      224211  0.7472844    
      224212  0.7554581    
      224213  0.7636312    
      224214  0.7718037    
      224215  0.7799755    
      224216  0.7881467    
      224217  0.7963172    
      224218  0.8044870    
      224219  0.8126559    
      224220  0.8208240    
      224221  0.8289912    
