       80921   1.135206    
       80922   1.127138    
       80923   1.119071    
       80924   1.111004    
       80925   1.102939    
       80926   1.094875    
       80927   1.086812    
       80928   1.078750    
       80929   1.070690    
       80930   1.062631    
       80931   1.054573    
       80932   1.046518    
       80933   1.038464    
       80934   1.030412    
       80935   1.022362    
       80936   1.014314    
       80937   1.006269    
       80938  0.9982263    
       80939  0.9901861    
       80940  0.9821488    
       80941  0.9741144    
       80942  0.9660832    
       80943  0.9580555    
       80944  0.9500314    
       80945  0.9420110    
       80946  0.9339948    
       80947  0.9259828    
       80948  0.9179755    
       80949  0.9099731    
       80950  0.9019759    
       80951  0.8939841    
       80952  0.8859984    
       80953  0.8780186    
       80954  0.8700457    
       80955  0.8620797    
       80956  0.8541213    
       80957  0.8461708    
       80958  0.8382289    
       80959  0.8302960    
       80960  0.8223730    
       80961  0.8144603    
       80962  0.8065586    
       80963  0.7986689    
       80964  0.7907919    
       80965  0.7829286    
       80966  0.7750802    
       80967  0.7672477    
       80968  0.7594324    
       80969  0.7516356    
       80970  0.7438586    
       80971  0.7361031    
       80972  0.7283709    
       80973  0.7206640    
       80974  0.7129846    
       80975  0.7053353    
       80976  0.6977190    
       80977  0.6901391    
       80978  0.6825996    
       80979  0.6751051    
       80980  0.6676607    
       80981  0.6602713    
       80982  0.6529400    
       80983  0.6456670    
       80984  0.6384504    
       80985  0.6312875    
       80986  0.6241752    
       80987  0.6171098    
       80988  0.6100870    
       80989  0.6031020    
       80990  0.5961512    
       80991  0.5892322    
       80992  0.5823445    
       80993  0.5754898    
       80994  0.5686706    
       80995  0.5618907    
       80996  0.5551542    
       80997  0.5484653    
       80998  0.5418277    
       80999  0.5352429    
       81000  0.5287069    
       81001  0.5222029    
       81002  0.5156963    
       81003  0.5091251    
       81004  0.5023868    
       81005  0.4953344    
       81006  0.4878553    
       81007  0.4800178    
       81008  0.4719663    
       81009  0.4638012    
       81010  0.4555793    
       81011  0.4473301    
       81012  0.4390680    
       81013  0.4307997    
       81014  0.4225285    
       81015  0.4142559    
       81016  0.4059824    
       81017  0.3977084    
       81018  0.3894340    
       81019  0.3811591    
       81020  0.3728838    
       81021  0.3646080    
       81022  0.3563318    
       81023  0.3480550    
       81024  0.3397777    
       81025  0.3315000    
       81026  0.3232218    
       81027  0.3149431    
       81028  0.3066640    
       81029  0.2983845    
       81030  0.2901046    
       81031  0.2818244    
       81032  0.2735440    
       81033  0.2652634    
       81034  0.2569826    
       81035  0.2487017    
       81036  0.2404207    
       81037  0.2321397    
       81038  0.2238585    
       81039  0.2155773    
       81040  0.2072961    
       81041  0.1990148    
       81042  0.1907336    
       81043  0.1824523    
       81044  0.1741711    
       81045  0.1658900    
       81046  0.1576090    
       81047  0.1493284    
       81048  0.1410480    
       81049  0.1327683    
       81050  0.1244892    
       81051  0.1162113    
       81052  0.1079346    
       81053  9.9659808E-02
       81054  9.1387399E-02
       81055  8.3118334E-02
       81056  7.4854091E-02
       81057  6.6597298E-02
       81058  5.8352977E-02
       81059  5.0131708E-02
       81060  4.1957125E-02
       81061  3.3884570E-02
       81062  2.6047878E-02
       81063  1.8774606E-02
       81064  1.2862647E-02
       81065  1.0157381E-02
       81066  1.2862614E-02
       81067  1.8774524E-02
       81068  2.6047716E-02
       81069  3.3884279E-02
       81070  4.1956641E-02
       81071  5.0130941E-02
       81072  5.8351770E-02
       81073  6.6595435E-02
       81074  7.4851260E-02
       81075  8.3114073E-02
       81076  9.1381133E-02
       81077  9.9650808E-02
       81078  0.1079221    
       81079  0.1161945    
       81080  0.1244676    
       81081  0.1327412    
       81082  0.1410151    
       81083  0.1492893    
       81084  0.1575639    
       81085  0.1658391    
       81086  0.1741151    
       81087  0.1823919    
       81088  0.1906696    
       81089  0.1989480    
       81090  0.2072271    
       81091  0.2155066    
       81092  0.2237864    
       81093  0.2320664    
       81094  0.2403465    
       81095  0.2486268    
       81096  0.2569070    
       81097  0.2651873    
       81098  0.2734676    
       81099  0.2817478    
       81100  0.2900280    
       81101  0.2983081    
       81102  0.3065882    
       81103  0.3148682    
       81104  0.3231481    
       81105  0.3314279    
       81106  0.3397075    
       81107  0.3479869    
       81108  0.3562662    
       81109  0.3645453    
       81110  0.3728240    
       81111  0.3811023    
       81112  0.3893799    
       81113  0.3976569    
       81114  0.4059327    
       81115  0.4142070    
       81116  0.4224792    
       81117  0.4307483    
       81118  0.4390132    
       81119  0.4472725    
       81120  0.4555250    
       81121  0.4637682    
       81122  0.4719989    
       81123  0.4802094    
       81124  0.4883836    
       81125  0.4964865    
       81126  0.5044461    
       81127  0.5121388    
       81128  0.5194252    
       81129  0.5262699    
       81130  0.5327843    
       81131  0.5391109    
       81132  0.5453537    
       81133  0.5515776    
       81134  0.5578246    
       81135  0.5641180    
       81136  0.5704711    
       81137  0.5768920    
       81138  0.5833880    
       81139  0.5899637    
       81140  0.5966210    
       81141  0.6033595    
       81142  0.6101769    
       81143  0.6170703    
       81144  0.6240363    
       81145  0.6310725    
       81146  0.6381774    
       81147  0.6453506    
       81148  0.6525934    
       81149  0.6599073    
       81150  0.6672917    
       81151  0.6747401    
       81152  0.6822435    
       81153  0.6897954    
       81154  0.6973915    
       81155  0.7050285    
       81156  0.7127033    
       81157  0.7204132    
       81158  0.7281554    
       81159  0.7359272    
       81160  0.7437263    
       81161  0.7515506    
       81162  0.7593979    
       81163  0.7672663    
       81164  0.7751539    
       81165  0.7830591    
       81166  0.7909806    
       81167  0.7989171    
       81168  0.8068672    
       81169  0.8148299    
       81170  0.8228043    
       81171  0.8307894    
       81172  0.8387843    
       81173  0.8467885    
       81174  0.8548011    
       81175  0.8628212    
       81176  0.8708485    
       81177  0.8788825    
       81178  0.8869224    
       81179  0.8949678    
       81180  0.9030182    
       81181  0.9110732    
       81182  0.9191325    
       81183  0.9271955    
       81184  0.9352618    
       81185  0.9433311    
       81186  0.9514021    
       81187  0.9594734    
       81188  0.9675413    
       81189  0.9755978    
       81190  0.9836249    
       81191  0.9915831    
       81192  0.9993911    
       81193   1.006903    
       81194   1.013970    
       81195   1.020622    
       81196   1.027040    
       81197   1.033367    
       81198   1.039682    
       81199   1.046026    
       81200   1.052417    
       81201   1.058859    
       81202   1.065355    
       81203   1.071904    
       81204   1.078506    
       81205   1.085160    
       81206   1.091867    
       81207   1.098626    
       81208   1.105437    
       81209   1.112300    
       81210   1.119214    
       81211   1.126178    
       81212   1.133193    
       81213   1.140259    
       81214   1.147376    
       81215   1.154546    
       81216   1.161768    
       81217   1.169042    
       81218   1.176363    
       81219   1.183724    
       81220   1.191120    
       81221   1.198544    
       81222   1.205992    
       81223   1.213455    
       81224   1.220926    
       81225   1.228392    
       81226   1.235836    
       81227   1.243232    
       81228   1.250547    
       81229   1.257727    
       81230   1.264696    
       81231   1.271354    
       81232   1.277604    
       81233   1.283432    
       81234   1.288932    
       81235   1.294232    
       81236   1.299451    
       81237   1.304681    
       81238   1.309991    
       81239   1.315418    
       81240   1.320982    
       81241   1.326691    
       81242   1.332546    
       81243   1.338541    
       81244   1.344666    
       81245   1.350911    
       81246   1.357269    
       81247   1.363732    
       81248   1.370293    
       81249   1.376944    
       81250   1.383682    
       81251   1.390501    
       81252   1.397400    
       81253   1.404376    
       81254   1.411428    
       81255   1.418555    
       81256   1.425758    
       81257   1.433038    
       81258   1.440401    
       81259   1.447845    
       81260   1.455365    
       81261   1.462951    
       81262   1.470595    
       81263   1.478292    
       81264   1.486037    
       81265   1.493826    
       81266   1.501655    
       81267   1.509520    
       81268   1.517417    
       81269   1.525343    
       81270   1.533293    
       81271   1.541266    
       81272   1.549259    
       81273   1.557270    
       81274   1.565296    
       81275   1.573337    
       81276   1.581391    
       81277   1.589456    
       81278   1.597532    
       81279   1.605616    
       81280   1.613709    
       81281   1.621810    
       81282   1.629918    
       81283   1.638032    
       81284   1.646151    
       81285   1.654275    
       81286   1.662403    
       81287   1.670535    
       81288   1.678668    
       81289   1.686803    
       81290   1.694937    
       81291   1.703067    
       81292   1.711192    
       81293   1.719306    
       81294   1.727403    
       81295   1.735471    
       81296   1.743498    
       81297   1.751460    
       81298   1.759331    
       81299   1.767076    
       81300   1.774655    
       81301   1.782022    
       81302   1.789136    
       81303   1.795984    
       81304   1.802590    
       81305   1.809016    
       81306   1.815326    
       81307   1.821572    
       81308   1.827784    
       81309   1.833977    
       81310   1.840162    
       81311   1.846340    
       81312   1.852517    
       81313   1.858696    
       81314   1.864882    
       81315   1.871083    
       81316   1.877310    
       81317   1.883577    
       81318   1.889898    
       81319   1.896282    
       81320   1.902739    
       81321   1.909274    
       81322   1.915891    
       81323   1.922591    
       81324   1.929373    
       81325   1.936236    
       81326   1.943177    
       81327   1.950192    
       81328   1.957276    
       81329   1.964428    
       81330   1.971648    
       81331   1.978935    
       81332   1.986292    
       81333   1.993718    
       81334   2.001211    
       81335   2.008768    
       81336   2.016382    
       81337   2.024048    
       81338   2.031763    
       81339   2.039523    
       81340   2.047325    
       81341   2.055165    
       81342   2.063038    
       81343   2.070935    
       81344   2.078843    
       81345   2.086729    
